id,event_type,latitude,longitude,endlatitude,endlongitude,address,end_address,event_cause,requires_road_closure,start_datetime,end_datetime,status,authenticated,modified_datetime,map_file,direction,description,veh_type,veh_no,corridor,priority,cargo_material,reason_breakdown,age_of_truck,created_date,route_path,client_id,created_by_id,last_modified_by_id,assigned_to_police_id,citizen_accident_id,comment,police_station,meta_data,kgid,resolved_at_address,resolved_at_latitude,resolved_at_longitude,closed_by_id,closed_datetime,resolved_by_id,resolved_datetime,gba_identifier,zone,junction,end_source,clearance_mins,log_clearance,hour,day_of_week,month,is_weekend,priority_encoded,is_planned,closure_int,junction_event_count,junction_closure_rate,junction_hist_clearance,corridor_event_count,corridor_closure_rate,zone_event_count,is_known_junction,event_cause_cat,veh_type_cat,police_station_cat,pred_closure_prob,impact_score,impact_tier
FKID001499,planned,12.9392452,77.6951606,12.9392452,77.6951606,"Kadubeesanahalli Underpass, Kadubisanahalli Junction, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)","Kadubeesanahalli Underpass, Kadubisanahalli Junction, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",construction,True,2024-02-18 03:37:55.578000+00:00,2024-02-18 04:37:46+00:00,closed,no,2024-02-18 04:12:01.419663+00,,,kadubeesanahalli junction near cessna service rd sir [PERSON] work sir,,,ORR East 1,High,,,,2024-02-18 03:39:31.182274+00,,1,FKUSR00369,FKUSR00001,,,,HAL Old Airport,,FKKG000359,,,,FKUSR00369,2024-02-18 04:12:01.419039+00:00,,,,,,closed,34.097350649999996,3.558125647566077,3,6,2,1,2,1,1,0.0,0.07664066085360258,120.36434781307175,64.0,0.0625,0.0,0,construction,nan,HAL Old Airport,0.9465515,8.7,CRITICAL
FKID001501,unplanned,12.9819279,77.5948338,0.0,0.0,"Vidhan Vidhi Road, Police Thimmaiah Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",,vehicle_breakdown,False,2024-02-18 04:44:32.442000+00:00,,closed,yes,2024-02-18 05:44:37.483804+00,,,gear problem,private_car,FKN00GL0769,CBD 2,High,,,,2024-02-18 04:45:35.360082+00,,1,FKUSR00519,FKUSR00001,,,,Cubbon Park,,FKKG000508,,,,FKUSR00519,2024-02-18 05:44:37.483278+00:00,,,,,,closed,60.0840213,4.112250314791025,4,6,2,1,2,0,0,0.0,0.07664066085360258,120.36434781307175,26.0,0.0,0.0,0,vehicle_breakdown,private_car,Cubbon Park,0.0008523583,2.5,LOW
FKID001503,unplanned,13.141795,77.6173483,0.0,0.0,"Bengaluru Bellary Road, Hunasamaranahalli, Bengaluru, Karnataka. Pin-562157 (India)",,vehicle_breakdown,False,2024-03-15 18:23:32.420000+00:00,,closed,no,2024-03-15 19:00:56.121079+00,,,,taxi,FKN00GL0771,Bellary Road 2,High,,,,2024-03-15 18:24:46.113011+00,,1,FKUSR00815,FKUSR00001,,,,Chikkajala,,FKKG000797,,,,FKUSR00815,2024-03-15 19:00:56.090766+00:00,,,,,,closed,37.39451276666667,3.647914552681586,18,4,3,0,2,0,0,0.0,0.07664066085360258,120.36434781307175,113.0,0.04424778761061947,0.0,0,vehicle_breakdown,taxi,Chikkajala,0.00020671693,2.5,LOW
FKID001504,unplanned,12.8795724,77.6462409,12.8795813,77.6458373,"Keys Hotel Exit Road, Sri Tirumala Sarovar, Singasandra, Bengaluru, Karnataka. Pin-560068 (India)","Electronics City Flyover, Zed Enclave, HAL Layout, Bengaluru, Karnataka. Pin-560068 (India)",accident,True,2024-03-15 18:58:59.544000+00:00,,closed,yes,2024-03-15 20:13:37.277177+00,,,Chain accident on play Over near singasandra towards [LOCATION] near key hotel singasandra sir,,,Hosur Road,High,,,,2024-03-15 19:01:48.550842+00,,1,FKUSR00578,FKUSR00001,,,,Electronic City,,FKKG000567,,,,FKUSR00578,2024-03-15 20:13:37.276639+00:00,,,,,,closed,74.62887731666666,4.325838185339759,18,4,3,0,2,0,1,0.0,0.07664066085360258,120.36434781307175,81.0,0.037037037037037035,0.0,0,accident,nan,Electronic City,0.0015567807,2.5,LOW
FKID001507,unplanned,13.0422576,77.6130097,0.0,0.0,"MBT Road, Govind Pura, Nagavara, Bengaluru, Karnataka. Pin-560045 (India)",,vehicle_breakdown,False,2024-03-15 19:27:28.531000+00:00,,closed,no,2024-03-15 19:32:36.462573+00,,,gear pblm sir,heavy_vehicle,FKN00GL0773,ORR North 1,High,,,,2024-03-15 19:29:33.909841+00,,1,FKUSR00817,FKUSR00001,,,,Hebbala,,FKKG000799,,,,FKUSR00817,2024-03-15 19:32:36.462027+00:00,,,,,,closed,5.132183783333333,1.8135509317498295,19,4,3,0,2,0,0,0.0,0.07664066085360258,120.36434781307175,60.0,0.08333333333333333,0.0,0,vehicle_breakdown,heavy_vehicle,Hebbala,0.11079308,3.1,LOW
FKID001508,unplanned,12.99608379,77.66816426,0.0,0.0,"Old Madras Road, Royal Heritage, Pai Layout, Mahadevapura, Bengaluru, Karnataka. Pin-560016 (India)",,vehicle_breakdown,False,2024-02-18 05:44:10.693000+00:00,,closed,yes,2024-02-18 05:54:47.889437+00,,,,bmtc_bus,FKN00GL0774,ORR North 1,High,,,,2024-02-18 05:44:55.721951+00,,1,FKUSR00818,FKUSR00001,,,,Mahadevapura,,FKKG000800,,,,FKUSR00818,2024-02-18 05:54:47.888946+00:00,,,,,,closed,10.619932433333334,2.452721936719539,5,6,2,1,2,0,0,0.0,0.07664066085360258,120.36434781307175,60.0,0.08333333333333333,0.0,0,vehicle_breakdown,bmtc_bus,Mahadevapura,0.0008158106,2.5,LOW
FKID001512,unplanned,13.0079815,77.662382,13.0081476,77.6625423,"4th B Cross Road, Jala, Banaswadi, Bengaluru, Karnataka. Pin-560043 (India)","MBT Road, Jala, Banaswadi, Bengaluru, Karnataka. Pin-560043 (India)",vehicle_breakdown,True,2024-03-15 19:22:22.680000+00:00,,closed,yes,2024-03-15 21:33:03.399868+00,,,ಮೆಟ್ರೊ ವಾಹನ,heavy_vehicle,FKN00GL0777,ORR North 1,High,,,,2024-03-15 19:24:39.749923+00,,1,FKUSR00821,FKUSR00001,,,,Banaswadi,,FKKG000801,,,,FKUSR00821,2024-03-15 21:33:03.399210+00:00,,,,,,closed,130.6786535,4.880364511329699,19,4,3,0,2,0,1,0.0,0.07664066085360258,120.36434781307175,60.0,0.08333333333333333,0.0,0,vehicle_breakdown,heavy_vehicle,Banaswadi,0.007292449,2.6,LOW
FKID001519,unplanned,13.0017102,77.5836286,0.0,0.0,"Sankey Road, Rajamahal Guttahalli, Bengaluru, Karnataka. Pin-560003 (India)",,others,False,2024-02-18 08:54:43.804000+00:00,,closed,yes,2024-02-18 09:02:56.614154+00,,,car weel puncture,,,Bellary Road 1,High,,,,2024-02-18 08:55:57.896369+00,,1,FKUSR00376,FKUSR00001,,,,Sadashivanagar,,FKKG000366,,,,FKUSR00376,2024-02-18 09:02:56.613627+00:00,,,,,,closed,8.213493783333332,2.220669125058013,8,6,2,1,2,0,0,0.0,0.07664066085360258,120.36434781307175,158.0,0.06962025316455696,0.0,0,others,nan,Sadashivanagar,0.13157609,3.2,LOW
FKID001520,unplanned,13.0514402,77.5391192,0.0,0.0,"H Mount Estate Road, Prestige Kensington Gardens, HMT Industrial Estate, Jalahalli, Bengaluru, Karnataka. Pin-560013 (India)",,tree_fall,False,2024-03-15 20:27:14.925000+00:00,,closed,yes,2024-03-15 21:16:09.902599+00,,,tree fall,,,Non-corridor,Low,,,,2024-03-15 20:27:55.187987+00,,1,FKUSR00158,FKUSR00001,,,,Jalahalli,,FKKG000152,,,,FKUSR00158,2024-03-15 21:16:09.901861+00:00,,,,,,closed,48.916281016666666,3.9103472224211435,20,4,3,0,0,0,0,0.0,0.07664066085360258,120.36434781307175,756.0,0.11507936507936507,0.0,0,tree_fall,nan,Jalahalli,0.55810213,4.6,MODERATE
FKID001523,planned,12.9695275,77.7009274,0.0,0.0,"Outer Ring Road, LRDE Employee Housing Colony, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",,construction,False,2024-03-15 20:51:42.285000+00:00,2024-03-16 10:05:46+00:00,closed,yes,2024-03-16 10:35:48.029428+00,,,karthiknagara towards [LOCATION] and karthiknagara towards marathhalli traffic movement will be slow due to [LOCATION] station piller work,,,ORR East 2,High,,,,2024-03-15 20:52:37.893561+00,,1,FKUSR00043,FKUSR00001,,,,HAL Old Airport,,FKKG000037,,,,,,,,,,,end,794.0619166666667,6.678419994221221,20,4,3,0,2,1,0,0.0,0.07664066085360258,120.36434781307175,94.0,0.010638297872340425,0.0,0,construction,nan,HAL Old Airport,0.010863507,3.6,MODERATE
FKID001530,unplanned,13.0852483,77.5535017,0.0,0.0,"Yelahanka Road, Stage 1, Aditya Nagar, Chikkabettahalli, Bengaluru, Karnataka. Pin-560097 (India)",,vehicle_breakdown,False,2024-03-15 20:51:48.132000+00:00,,closed,yes,2024-03-15 23:08:39.970286+00,,,BMTC bus off road at major unnikrishnan towards [LOCATION] near HP petrol bunk MH palya sir,bmtc_bus,FKN00GL0785,Non-corridor,Low,,,,2024-03-15 20:54:14.471875+00,,1,FKUSR00808,FKUSR00001,,,,Yelahanka,,FKKG000790,,,,FKUSR00808,2024-03-15 23:08:39.969702+00:00,,,,,,closed,136.8639617,4.926267414169222,20,4,3,0,0,0,0,0.0,0.07664066085360258,120.36434781307175,756.0,0.11507936507936507,0.0,0,vehicle_breakdown,bmtc_bus,Yelahanka,0.0019209124,1.5,LOW
FKID001534,unplanned,12.9144561,77.5999649,0.0,0.0,"Bannerghatta Main Road, Gopalan Innovation Mall, JP Nagar Phase 3, Bengaluru, Karnataka. Pin-560078 (India)",,vehicle_breakdown,False,2024-02-18 20:19:42.004000+00:00,,closed,yes,2024-02-18 21:24:03.670595+00,,,infront of [PERSON] lgv off road due to back wheel coming outside so traffic moving slowly from jayadeva under pass to [PERSON] sir,lcv,FKN00GL0789,Bannerghata Road,High,,,,2024-02-18 20:23:47.009908+00,,1,FKUSR00025,FKUSR00001,,,,Mico Layout,,FKKG000021,,,,FKUSR00025,2024-02-18 21:24:03.670035+00:00,,,,,,closed,64.36110058333334,4.179927289200267,20,6,2,1,2,0,0,0.0,0.07664066085360258,120.36434781307175,27.0,0.037037037037037035,0.0,0,vehicle_breakdown,lcv,Mico Layout,0.0003332489,2.5,LOW
FKID001536,unplanned,12.91700531,77.67319232,0.0,0.0,"Sarjapura Main Road, Divyasree Elan Homes, Bellandur, Bengaluru, Karnataka. Pin-560103 (India)",,vehicle_breakdown,False,2024-02-18 18:58:21.829000+00:00,,closed,yes,2024-02-18 19:32:04.505518+00,,,Iblur towards Bellandur,bmtc_bus,FKN00GL0736,Non-corridor,Low,,,,2024-02-18 18:59:38.015621+00,,1,FKUSR00830,FKUSR00001,,,,Bellandur,,FKKG000810,,,,FKUSR00830,2024-02-18 19:32:04.504970+00:00,,,,,,closed,33.71126616666667,3.547064307648784,18,6,2,1,0,0,0,0.0,0.07664066085360258,120.36434781307175,756.0,0.11507936507936507,0.0,0,vehicle_breakdown,bmtc_bus,Bellandur,0.09945527,2.1,LOW
FKID001543,unplanned,13.1038182,77.6007158,0.0,0.0,"Bellary Road, Kogilu Cross Junction, Palanahalli, Bengaluru, Karnataka. Pin-560064 (India)",,vehicle_breakdown,False,2024-03-15 22:35:27.470000+00:00,,closed,no,2024-03-15 22:44:33.19964+00,,,,heavy_vehicle,FKN00GL0794,Bellary Road 2,High,,,,2024-03-15 22:36:35.57532+00,,1,FKUSR00545,FKUSR00545,,,,Yelahanka,,FKKG000534,,,,FKUSR00545,2024-03-15 22:44:31.705675+00:00,,,,,,closed,9.070594583333333,2.3096197500055884,22,4,3,0,2,0,0,0.0,0.07664066085360258,120.36434781307175,113.0,0.04424778761061947,0.0,0,vehicle_breakdown,heavy_vehicle,Yelahanka,0.0020260236,2.5,LOW
FKID001547,unplanned,12.958647,77.5552335,0.0,0.0,"Mysore Road, AR Compound, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",,vehicle_breakdown,False,2024-03-15 23:00:51.904000+00:00,,closed,yes,2024-03-15 23:42:15.384794+00,,,vehicle starting problem towards city traffic slow moving sir..,heavy_vehicle,FKN00GL0797,Mysore Road,High,,,,2024-03-15 23:02:34.691288+00,,1,FKUSR00055,FKUSR00001,,,,Chamarajpet,,FKKG000049,,,,FKUSR00055,2024-03-15 23:42:15.384231+00:00,,,,,,closed,41.391337183333334,3.746944029649594,23,4,3,0,2,0,0,0.0,0.07664066085360258,120.36434781307175,244.0,0.0942622950819672,0.0,0,vehicle_breakdown,heavy_vehicle,Chamarajpet,0.029493513,2.7,LOW
FKID001548,unplanned,12.9460623,77.4960791,0.0,0.0,"Kengeri Main Road, Jnana Bharathi, Bengaluru, Karnataka. Pin-560056 (India)",,vehicle_breakdown,False,2024-03-15 22:35:58.122000+00:00,,closed,yes,2024-03-16 00:42:27.12915+00,,,"BMTC Bus No. [VEHICLE] Off-road near [LOCATION] palya junction, mechanic arrived and repairing, traffic no problem",bmtc_bus,FKN00GL0798,Non-corridor,Low,,,,2024-03-15 22:38:19.738248+00,,1,FKUSR00836,FKUSR00001,,,,Jnanabharathi,,FKKG000816,,,,FKUSR00836,2024-03-16 00:42:27.128518+00:00,,,,,,closed,126.48344196666667,4.847986489236937,22,4,3,0,0,0,0,0.0,0.07664066085360258,120.36434781307175,756.0,0.11507936507936507,0.0,0,vehicle_breakdown,bmtc_bus,Jnanabharathi,0.0308512,1.7,LOW
FKID001551,unplanned,12.9982804,77.6634974,0.0,0.0,"Railway Line Road, Rajeev Nagar, Banaswadi, Bengaluru, Karnataka. Pin-560043 (India)",,vehicle_breakdown,False,2024-02-19 00:37:16.067000+00:00,,closed,yes,2024-02-19 02:19:36.596084+00,,,vehicle breakdown,bmtc_bus,FKN00GL0801,ORR North 1,High,,,,2024-02-19 00:39:16.388478+00,,1,FKUSR00488,FKUSR00001,,,,Banaswadi,,FKKG000477,,,,FKUSR00488,2024-02-19 02:19:34.977563+00:00,,,,,,closed,102.31517605,4.6377842777261185,0,0,2,0,2,0,0,0.0,0.07664066085360258,120.36434781307175,60.0,0.08333333333333333,0.0,0,vehicle_breakdown,bmtc_bus,Banaswadi,0.0038026131,2.5,LOW
FKID001558,unplanned,12.94561,77.4956717,0.0,0.0,"Kengeri Main Road, Jnana Bharathi, Bengaluru, Karnataka. Pin-560056 (India)",,vehicle_breakdown,False,2024-02-19 00:41:48.510000+00:00,,closed,no,2024-02-19 01:23:10.872137+00,,,mariyappanapalya main junction [LOCATION] bus break down towards ullala,bmtc_bus,FKN00GL0575,Non-corridor,Low,,,,2024-02-19 00:45:29.718829+00,,1,FKUSR00840,FKUSR00001,,,,Jnanabharathi,,FKKG000820,,,,FKUSR00840,2024-02-19 01:23:10.871403+00:00,,,,,,closed,41.372690049999996,3.7465040521203807,0,0,2,0,0,0,0,0.0,0.07664066085360258,120.36434781307175,756.0,0.11507936507936507,0.0,0,vehicle_breakdown,bmtc_bus,Jnanabharathi,0.083557285,2.0,LOW
FKID001559,unplanned,12.9890857,77.5078147,0.0,0.0,"Magadi Main Road, BM Shankarappa Industrial Estate, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",,vehicle_breakdown,False,2024-03-16 01:16:51.111000+00:00,,closed,yes,2024-03-16 01:34:49.215865+00,,,Due to Engine Boil BMTC bus [LOCATION]  traffic slow movement towards [PERSON],bmtc_bus,FKN00GL0806,Magadi Road,High,,,,2024-03-16 01:19:51.427325+00,,1,FKUSR00284,FKUSR00001,,,,Kamakshipalya,,FKKG000276,,,,FKUSR00284,2024-03-16 01:34:49.215151+00:00,,,,,,closed,17.968402516666668,2.9427745693660072,1,5,3,1,2,0,0,0.0,0.07664066085360258,120.36434781307175,85.0,0.058823529411764705,0.0,0,vehicle_breakdown,bmtc_bus,Kamakshipalya,0.00068085536,2.5,LOW
FKID001560,unplanned,12.9888489,77.5081285,0.0,0.0,"Magadi Main Road, BM Shankarappa Industrial Estate, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",,vehicle_breakdown,False,2024-03-16 01:15:37.317000+00:00,,closed,no,2024-03-16 01:37:27.059073+00,,,ashrya junction city outgoing side bmtc bus off road at magadi main road,bmtc_bus,FKN00GL0806,Magadi Road,High,,,,2024-03-16 01:22:07.733884+00,,1,FKUSR00470,FKUSR00001,,,,Kamakshipalya,,FKKG000459,,,,FKUSR00470,2024-03-16 01:37:25.494500+00:00,,,,,,closed,21.802958333333333,3.1268902790053903,1,5,3,1,2,0,0,0.0,0.07664066085360258,120.36434781307175,85.0,0.058823529411764705,0.0,0,vehicle_breakdown,bmtc_bus,Kamakshipalya,0.00068085536,2.5,LOW
FKID001564,unplanned,12.98872,77.508568,0.0,0.0,"8th Main Road, BM Shankarappa Industrial Estate, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",,vehicle_breakdown,False,2024-03-16 02:00:18.474000+00:00,,closed,yes,2024-03-16 02:23:58.307105+00,,,ashrya junction near hyundai showroom ksrtc bus off road sir towards sunkadakatte sir,ksrtc_bus,FKN00GL0809,Magadi Road,High,,,,2024-03-16 02:02:32.664213+00,,1,FKUSR00470,FKUSR00001,,,,Kamakshipalya,,FKKG000459,,,,FKUSR00470,2024-03-16 02:23:58.306496+00:00,,,,,,closed,23.663874933333332,3.2053396197525257,2,5,3,1,2,0,0,0.0,0.07664066085360258,120.36434781307175,85.0,0.058823529411764705,0.0,0,vehicle_breakdown,ksrtc_bus,Kamakshipalya,0.0017314134,2.5,LOW
FKID001565,unplanned,12.9591821,77.5556361,0.0,0.0,"Mysore Road, AR Compound, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",,vehicle_breakdown,False,2024-02-19 03:17:27.345000+00:00,,closed,yes,2024-02-19 04:32:49.431489+00,,,ನಮಸ್ಕಾರ ಸರ್ ಬಿಬಿ ಜಂಕ್ಷನ್ ಬಳಿ ಔಟ್ ಗೋಯಿಂಗ್ ಟ್ರಾಫಿಕ್ ನಲ್ಲಿ ತಮಿಳುನಾಡು ಗೌರ್ಮೆಂಟ್ ಬಸ್ ಪಂಚರ್ ಆಗಿ ಅಪ್ಲೋಡ್ ಆಗಿದೆ ಸರ್. ಟ್ರಾಫಿಕ್ ನಾರ್ಮಲ್ ಇದೆ sir,others,FKN00GL0810,Mysore Road,High,,,,2024-02-19 03:19:59.569946+00,,1,FKUSR00136,FKUSR00001,,,,Chamarajpet,,FKKG000130,,,,FKUSR00136,2024-02-19 04:32:49.430615+00:00,,,,,,closed,75.36809358333333,4.335564985688797,3,0,2,0,2,0,0,0.0,0.07664066085360258,120.36434781307175,244.0,0.0942622950819672,0.0,0,vehicle_breakdown,others,Chamarajpet,0.1170221,3.2,LOW
FKID001566,unplanned,12.9529814,77.541538,0.0,0.0,"KR Market Road, KR Market Road Junction, Bapuji Nagar, Bengaluru, Karnataka. Pin-560026 (India)",,vehicle_breakdown,False,2024-03-16 02:09:44.491000+00:00,,closed,no,2024-03-16 03:07:53.391436+00,,,vehicle funture,lcv,FKN00GL0811,Mysore Road,High,,,,2024-03-16 02:10:31.812922+00,,1,FKUSR00181,FKUSR00001,,,,Byatarayanapura,,FKKG000174,,,,FKUSR00181,2024-03-16 03:07:52.866360+00:00,,,,,,closed,58.13958933333333,4.0799005704254725,2,5,3,1,2,0,0,0.0,0.07664066085360258,120.36434781307175,244.0,0.0942622950819672,0.0,0,vehicle_breakdown,lcv,Byatarayanapura,0.0049240873,2.6,LOW
FKID001567,unplanned,12.9889692,77.50772,12.9890003,77.5076107,"Magadi Main Road, BM Shankarappa Industrial Estate, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)","Magadi Main Road, Muthuraya Swamy Extension, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",vehicle_breakdown,True,2024-03-16 02:01:35.969000+00:00,,closed,yes,2024-03-16 03:21:20.595329+00,,,ಟ್ರಾಫಿಕ್ ನಾರ್ಮಲ್ ಸರ್,lcv,FKN00GL0812,Magadi Road,High,,,,2024-03-16 02:03:35.35006+00,,1,FKUSR00843,FKUSR00001,,,,Kamakshipalya,,FKKG000823,,,,FKUSR00843,2024-03-16 03:21:20.594778+00:00,,,,,,closed,79.74376296666667,4.391280720316806,2,5,3,1,2,0,1,0.0,0.07664066085360258,120.36434781307175,85.0,0.058823529411764705,0.0,0,vehicle_breakdown,lcv,Kamakshipalya,0.00024570402,2.5,LOW
FKID001568,unplanned,12.9658196,77.5954635,0.0,0.0,"Raja Ram Mohan Roy Road, SKAV 909, Shanthala Nagar, Bengaluru, Karnataka. Pin-560001 (India)",,vehicle_breakdown,False,2024-02-19 03:20:14.973000+00:00,,closed,yes,2024-02-19 04:55:02.505943+00,,,RRMR road,others,FKN00GL0813,Mysore Road,High,,,,2024-02-19 03:21:40.97427+00,,1,FKUSR00691,FKUSR00001,,,,Halasuru Gate,,FKKG000675,,,,FKUSR00691,2024-02-19 04:55:02.505428+00:00,,,,,,closed,94.79220713333333,4.562181336504582,3,0,2,0,2,0,0,0.0,0.07664066085360258,120.36434781307175,244.0,0.0942622950819672,0.0,0,vehicle_breakdown,others,Halasuru Gate,0.06733516,2.9,LOW
FKID001570,unplanned,12.9598662,77.5743609,0.0,0.0,"Alur Venkata Rao Road, Bhartiya Medical Sangha Circle, Bangalore Medical College & Research Institute, Bengaluru, Karnataka. Pin-560002 (India)",,vehicle_breakdown,False,2024-02-19 06:05:28.790000+00:00,,closed,yes,2024-02-19 06:31:02.501754+00,,,medical juction nalli break jam agi off road agide sir traffic [PERSON] sir,bmtc_bus,FKN00GL0814,Non-corridor,Low,,,,2024-02-19 06:09:44.427798+00,,1,FKUSR00844,FKUSR00001,,,,V.V.Puram (C.Pet),,FKKG000824,,,,FKUSR00844,2024-02-19 06:31:02.501086+00:00,,,,,,closed,25.561851433333334,3.279476029759094,6,0,2,0,0,0,0,0.0,0.07664066085360258,120.36434781307175,756.0,0.11507936507936507,0.0,0,vehicle_breakdown,bmtc_bus,V.V.Puram (C.Pet),0.27408332,3.0,LOW
FKID001571,unplanned,12.9602988,77.5049763,0.0,0.0,"Mallathahalli Road, Kengunte Circle, Bengaluru, Karnataka. Pin-560056 (India)",,vehicle_breakdown,False,2024-03-16 02:40:25.936000+00:00,,closed,yes,2024-03-16 05:22:08.681976+00,,,break down,bmtc_bus,FKN00GL0815,Non-corridor,Low,,,,2024-03-16 02:41:24.225002+00,,1,FKUSR00773,FKUSR00001,,,,Jnanabharathi,,FKKG000757,,,,FKUSR00773,2024-03-16 05:22:08.681358+00:00,,,,,,closed,161.71242263333335,5.091984364311684,2,5,3,1,0,0,0,0.0,0.07664066085360258,120.36434781307175,756.0,0.11507936507936507,0.0,0,vehicle_breakdown,bmtc_bus,Jnanabharathi,0.16584371,2.4,LOW
FKID001572,unplanned,12.9670926,77.5041168,0.0,0.0,"60 Feet Road, KK Layout, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)",,others,False,2024-02-19 06:41:01.401000+00:00,,closed,no,2024-02-19 06:48:00.79817+00,,,fire accident,,,Non-corridor,Low,,,,2024-02-19 06:41:54.054079+00,,1,FKUSR00845,FKUSR00001,,,,Jnanabharathi,,FKKG000825,,,,FKUSR00845,2024-02-19 06:48:00.797258+00:00,,,,,,closed,6.989937633333333,2.0781829541573984,6,0,2,0,0,0,0,0.0,0.07664066085360258,120.36434781307175,756.0,0.11507936507936507,0.0,0,others,nan,Jnanabharathi,0.039738785,1.7,LOW
FKID001575,unplanned,13.015908,77.5610463,0.0,0.0,"CV Raman Road, SBD Township Sector B, BHEL Township, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",,vehicle_breakdown,False,2024-02-19 08:39:50.597000+00:00,,closed,yes,2024-02-19 09:29:51.648043+00,,,,bmtc_bus,FKN00GL0817,Tumkur Road,High,,,,2024-02-19 08:44:24.525907+00,,1,FKUSR00847,FKUSR00001,,,,Yeshwanthpura,,FKKG000827,,,,FKUSR00847,2024-02-19 09:29:51.647380+00:00,,,,,,closed,50.01750633333334,3.9321688352615056,8,0,2,0,2,0,0,0.0,0.07664066085360258,120.36434781307175,163.0,0.03067484662576687,0.0,0,vehicle_breakdown,bmtc_bus,Yeshwanthpura,0.011311908,2.6,LOW
FKID001577,unplanned,12.9243827,77.6178836,0.0,0.0,"1st Cross Road, Madiwala Junction, Madivala, Bengaluru, Karnataka. Pin-560068 (India)",,vehicle_breakdown,False,2024-02-19 10:07:20.379000+00:00,,closed,yes,2024-02-19 11:15:23.17916+00,,,ayyappa andar pass  mps to sp road vehical break down agide 20 minuts ready agutte sir,truck,FKN00GL0819,Hosur Road,High,goods vehicle,unplannad,10.0,2024-02-19 10:12:31.710159+00,,1,FKUSR00848,FKUSR00001,,,,Madiwala,,FKKG000828,,,,FKUSR00848,2024-02-19 11:15:23.178669+00:00,,,,,,closed,68.04666115,4.234782524594967,10,0,2,0,2,0,0,0.0,0.07664066085360258,120.36434781307175,81.0,0.037037037037037035,0.0,0,vehicle_breakdown,truck,Madiwala,0.029738704,2.7,LOW
FKID001586,unplanned,13.0436169,77.5531968,0.0,0.0,"Outer Ring Road, Sharadamba Nagar, Muthyala Nagar, Bengaluru, Karnataka. Pin-560054 (India)",,vehicle_breakdown,False,2024-02-19 18:34:04.082000+00:00,,closed,yes,2024-02-19 20:07:08.645723+00,,,..,heavy_vehicle,FKN00GL0822,ORR North 2,High,,,,2024-02-19 18:34:55.494149+00,,1,FKUSR00329,FKUSR00001,,,,Jalahalli,,FKKG000321,,,,FKUSR00329,2024-02-19 20:07:08.645237+00:00,,,,,,closed,93.07605395,4.544103539711988,18,0,2,0,2,0,0,0.0,0.07664066085360258,120.36434781307175,56.0,0.03571428571428571,0.0,0,vehicle_breakdown,heavy_vehicle,Jalahalli,0.01803325,2.6,LOW
FKID001587,unplanned,12.9386404,77.5983956,0.0,0.0,"Hosur Road, Hombegowda Nagar, Bengaluru, Karnataka. Pin-560029 (India)",,vehicle_breakdown,False,2024-02-19 20:03:45.404000+00:00,,closed,yes,2024-02-19 20:09:20.09995+00,,,vical break down,others,FKN00GL0823,Non-corridor,Low,,,,2024-02-19 20:05:13.760529+00,,1,FKUSR00850,FKUSR00001,,,,Wilson Garden,,FKKG000830,,,,FKUSR00850,2024-02-19 20:09:20.099460+00:00,,,,,,closed,5.5782576666666674,1.8837699179736564,20,0,2,0,0,0,0,0.0,0.07664066085360258,120.36434781307175,756.0,0.11507936507936507,0.0,0,vehicle_breakdown,others,Wilson Garden,0.023877498,1.7,LOW
FKID001588,unplanned,12.8838862,77.6434895,0.0,0.0,"Hosur Road, Ramaiah Reddy Layout, Singasandra, Bengaluru, Karnataka. Pin-560068 (India)",,vehicle_breakdown,False,2024-02-19 20:05:21.343000+00:00,,closed,no,2024-02-19 20:18:45.39747+00,,,LGV break down near [LOCATION] station towards city sir,lcv,FKN00GL0824,Hosur Road,High,,,,2024-02-19 20:08:38.583261+00,,1,FKUSR00851,FKUSR00001,,,,Electronic City,,FKKG000831,,,,FKUSR00851,2024-02-19 20:18:45.396934+00:00,,,,,,closed,13.4008989,2.6672906282447935,20,0,2,0,2,0,0,0.0,0.07664066085360258,120.36434781307175,81.0,0.037037037037037035,0.0,0,vehicle_breakdown,lcv,Electronic City,0.0005499809,2.5,LOW
